ID;Geslacht;LeeftijdOp31December;Marges;Perioden;Levensverwachting_1;LVInAlsGoedErvarenGezondheid_2;LVZonderMatigeEnErnstigeBeperking_3;LVZonderErnstigeBeperkingen_4;LVZonderLichteMatigeErnstigeBep_5;LVZonderChronischeZiektes_6;LVZonderChrZiekExclHogeBloeddruk_7;LVZonderPsychischeKlachtenMHI5_8;LVZonderGALIBeperkingen_9;LVZonderErnstigeGALIBeperkingen_10
2516;3000;15500;B000150;1996JJ00;       .;     0.4;     0.3;       .;       .;     0.4;       .;       .;       .;       .
2517;3000;15500;B000150;1997JJ00;       .;     0.4;     0.3;       .;       .;     0.4;       .;       .;       .;       .
2518;3000;15500;B000150;1998JJ00;       .;     0.4;     0.4;       .;       .;     0.4;       .;       .;       .;       .
2519;3000;15500;B000150;1999JJ00;       .;     0.4;     0.4;       .;       .;     0.4;       .;       .;       .;       .
2520;3000;15500;B000150;2000JJ00;       .;     0.4;     0.3;       .;       .;     0.4;       .;       .;       .;       .
2521;3000;15500;B000150;2001JJ00;       .;     0.4;     0.4;     0.3;     0.4;     0.4;     0.4;     0.3;       .;       .
2522;3000;15500;B000150;2002JJ00;       .;     0.4;     0.4;     0.3;     0.4;     0.4;     0.4;     0.2;       .;       .
2523;3000;15500;B000150;2003JJ00;       .;     0.4;     0.3;     0.3;     0.4;     0.4;     0.4;     0.2;       .;       .
2524;3000;15500;B000150;2004JJ00;       .;     0.4;     0.3;     0.3;     0.3;     0.4;     0.4;     0.2;       .;       .
2525;3000;15500;B000150;2005JJ00;       .;     0.4;     0.3;     0.3;     0.4;     0.4;     0.4;     0.2;       .;       .
2526;3000;15500;B000150;2006JJ00;       .;     0.4;     0.4;     0.3;     0.4;     0.4;     0.4;     0.2;       .;       .
2527;3000;15500;B000150;2007JJ00;       .;     0.4;     0.4;     0.3;     0.4;     0.4;     0.4;     0.3;       .;       .
2528;3000;15500;B000150;2008JJ00;       .;     0.4;     0.4;     0.3;     0.4;     0.4;     0.4;     0.2;       .;       .
2529;3000;15500;B000150;2009JJ00;       .;     0.4;     0.4;     0.3;     0.4;     0.3;     0.4;     0.2;       .;       .
2530;3000;15500;B000150;2010JJ00;       .;     0.3;     0.3;     0.3;     0.3;     0.3;     0.3;     0.2;       .;       .
2531;3000;15500;B000150;2011JJ00;       .;     0.3;     0.3;     0.3;     0.3;     0.3;     0.3;     0.2;       .;       .
2532;3000;15500;B000150;2012JJ00;       .;     0.3;     0.3;     0.2;     0.3;     0.3;     0.3;     0.2;       .;       .
2533;3000;15500;B000150;2013JJ00;       .;     0.3;     0.3;     0.3;     0.4;     0.3;     0.4;     0.2;       .;       .
2534;3000;15500;B000150;2014JJ00;       .;     0.3;     0.3;     0.3;     0.3;     0.3;     0.3;     0.2;     0.3;     0.3
2535;3000;15500;B000150;2015JJ00;       .;     0.3;     0.3;     0.3;     0.4;     0.3;     0.3;     0.2;     0.3;     0.2
2536;3000;15500;B000150;2016JJ00;       .;     0.3;     0.3;     0.2;     0.3;     0.3;     0.3;     0.2;     0.4;     0.2
2537;3000;15500;B000150;2017JJ00;       .;     0.3;     0.3;     0.2;     0.3;     0.3;     0.3;     0.2;     0.3;     0.2
2538;3000;15500;B000150;2018JJ00;       .;     0.3;     0.3;     0.2;     0.3;     0.3;     0.3;     0.2;     0.3;     0.2
2539;3000;15500;B000150;2019JJ00;       .;     0.3;     0.3;     0.2;     0.3;     0.3;     0.3;     0.2;     0.3;     0.2
2540;3000;15500;B000150;2020JJ00;       .;     0.3;     0.3;     0.2;     0.3;     0.3;     0.3;     0.2;     0.3;     0.2
2541;3000;15500;B000150;2021JJ00;       .;     0.3;     0.3;     0.2;     0.3;     0.3;     0.3;     0.2;     0.3;     0.2
2542;3000;16000;MW00000;1981JJ00;   17.88;    11.4;       .;       .;       .;     9.2;       .;       .;       .;       .
2543;3000;16000;MW00000;1982JJ00;   17.89;    10.6;       .;       .;       .;     8.1;       .;       .;       .;       .
2544;3000;16000;MW00000;1983JJ00;   17.95;    10.8;    12.3;       .;       .;     8.1;       .;       .;       .;       .
2545;3000;16000;MW00000;1984JJ00;   18.00;    10.6;    12.4;       .;       .;     8.4;       .;       .;       .;       .
2546;3000;16000;MW00000;1985JJ00;   17.95;    11.3;    12.6;       .;       .;     8.2;       .;       .;       .;       .
2547;3000;16000;MW00000;1986JJ00;   17.96;    11.4;    12.7;       .;       .;     8.2;       .;       .;       .;       .
2548;3000;16000;MW00000;1987JJ00;   18.29;    11.6;    12.8;       .;       .;     8.2;       .;       .;       .;       .
2549;3000;16000;MW00000;1988JJ00;   18.33;    11.3;    12.9;       .;       .;     7.8;       .;       .;       .;       .
2550;3000;16000;MW00000;1989JJ00;   18.28;    11.1;    13.2;       .;       .;     7.4;       .;       .;       .;       .
2551;3000;16000;MW00000;1990JJ00;   18.46;    12.1;    13.3;       .;       .;     8.4;       .;       .;       .;       .
2552;3000;16000;MW00000;1991JJ00;   18.56;    10.5;    13.6;       .;       .;     7.5;       .;       .;       .;       .
2553;3000;16000;MW00000;1992JJ00;   18.74;    11.2;    13.2;       .;       .;     7.6;       .;       .;       .;       .
2554;3000;16000;MW00000;1993JJ00;   18.44;    11.2;    12.9;       .;       .;     7.6;       .;       .;       .;       .
2555;3000;16000;MW00000;1994JJ00;   18.87;    11.6;    13.4;       .;       .;     7.5;       .;       .;       .;       .
2556;3000;16000;MW00000;1995JJ00;   18.85;    11.3;    13.0;       .;       .;     7.2;       .;       .;       .;       .
2557;3000;16000;MW00000;1996JJ00;   18.90;    12.1;    14.6;       .;       .;     6.8;       .;       .;       .;       .
2558;3000;16000;MW00000;1997JJ00;   19.24;    11.5;    14.7;       .;       .;     6.5;       .;       .;       .;       .
2559;3000;16000;MW00000;1998JJ00;   19.26;    11.8;    14.4;       .;       .;     7.4;       .;       .;       .;       .
2560;3000;16000;MW00000;1999JJ00;   19.40;    11.6;    14.8;       .;       .;     6.9;       .;       .;       .;       .
2561;3000;16000;MW00000;2000JJ00;   19.60;    12.2;    15.0;       .;       .;     6.9;       .;       .;       .;       .
2562;3000;16000;MW00000;2001JJ00;   19.84;    12.1;    14.5;    16.6;     7.7;     6.5;     7.7;    17.1;       .;       .
2563;3000;16000;MW00000;2002JJ00;   19.91;    12.3;    14.6;    16.6;     7.5;     6.4;     8.0;    18.2;       .;       .
2564;3000;16000;MW00000;2003JJ00;   20.14;    12.3;    15.3;    17.1;     8.0;     6.9;     8.4;    18.1;       .;       .
2565;3000;16000;MW00000;2004JJ00;   20.60;    12.5;    15.0;    17.2;     8.0;     6.1;     7.3;    18.7;       .;       .
2566;3000;16000;MW00000;2005JJ00;   20.78;    13.2;    16.1;    18.0;     8.2;     5.8;     7.5;    19.2;       .;       .
2567;3000;16000;MW00000;2006JJ00;   21.13;    13.2;    15.7;    17.8;     7.6;     5.9;     7.3;    19.0;       .;       .
2568;3000;16000;MW00000;2007JJ00;   21.41;    14.0;    16.5;    18.5;     8.0;     5.9;     7.4;    19.4;       .;       .
2569;3000;16000;MW00000;2008JJ00;   21.70;    13.3;    16.0;    18.9;     8.9;     5.9;     8.1;    19.9;       .;       .
2570;3000;16000;MW00000;2009JJ00;   21.85;    14.5;    16.5;    19.0;     8.5;     5.8;     7.8;    20.2;       .;       .
2571;3000;16000;MW00000;2010JJ00;   22.03;    14.1;    16.6;    18.9;     8.5;     6.5;     8.5;    20.0;       .;       .
2572;3000;16000;MW00000;2011JJ00;   22.42;    13.7;    17.4;    19.8;     8.1;     5.3;     7.0;    20.5;       .;       .
2573;3000;16000;MW00000;2012JJ00;   22.37;    14.0;    17.7;    19.9;     8.9;     6.0;     7.6;    20.5;       .;       .
2574;3000;16000;MW00000;2013JJ00;   22.56;    14.2;    17.0;    19.6;     8.4;     6.0;     7.6;    20.4;       .;       .
2575;3000;16000;MW00000;2014JJ00;   22.97;    14.2;    17.4;    19.0;    10.0;     5.3;     7.1;    20.9;    11.8;    19.8
2576;3000;16000;MW00000;2015JJ00;   22.76;    14.5;    17.4;    19.6;    10.4;     5.2;     7.2;    21.2;    12.6;    20.0
2577;3000;16000;MW00000;2016JJ00;   22.88;    14.8;    17.8;    19.8;     9.9;     5.6;     7.4;    21.3;    12.6;    20.1
2578;3000;16000;MW00000;2017JJ00;   23.11;    15.0;    18.2;    20.0;    11.0;     5.5;     7.6;    21.7;    12.6;    20.8
2579;3000;16000;MW00000;2018JJ00;   23.15;    14.5;    18.3;    20.2;    10.2;     5.7;     7.6;    20.8;    13.0;    20.9
2580;3000;16000;MW00000;2019JJ00;   23.43;    15.1;    18.2;    20.5;     9.8;     5.4;     7.6;    21.6;    12.0;    21.1
2581;3000;16000;MW00000;2020JJ00;   22.68;    15.7;    18.0;    19.8;     9.6;     5.0;     7.0;    20.9;    12.3;    20.4
2582;3000;16000;MW00000;2021JJ00;   22.74;    15.5;    18.4;    20.0;    10.1;     5.8;     7.6;    20.5;    11.8;    21.0
2583;3000;16000;B000150;1981JJ00;       .;     0.3;       .;       .;       .;     0.3;       .;       .;       .;       .
2584;3000;16000;B000150;1982JJ00;       .;     0.3;       .;       .;       .;     0.3;       .;       .;       .;       .
2585;3000;16000;B000150;1983JJ00;       .;     0.4;     0.3;       .;       .;     0.4;       .;       .;       .;       .
2586;3000;16000;B000150;1984JJ00;       .;     0.3;     0.3;       .;       .;     0.3;       .;       .;       .;       .
2587;3000;16000;B000150;1985JJ00;       .;     0.3;     0.3;       .;       .;     0.3;       .;       .;       .;       .
2588;3000;16000;B000150;1986JJ00;       .;     0.4;     0.3;       .;       .;     0.4;       .;       .;       .;       .
2589;3000;16000;B000150;1987JJ00;       .;     0.3;     0.3;       .;       .;     0.3;       .;       .;       .;       .
2590;3000;16000;B000150;1988JJ00;       .;     0.4;     0.3;       .;       .;     0.4;       .;       .;       .;       .
2591;3000;16000;B000150;1989JJ00;       .;     0.3;     0.3;       .;       .;     0.3;       .;       .;       .;       .
2592;3000;16000;B000150;1990JJ00;       .;     0.4;     0.4;       .;       .;     0.4;       .;       .;       .;       .
2593;3000;16000;B000150;1991JJ00;       .;     0.4;     0.4;       .;       .;     0.4;       .;       .;       .;       .
2594;3000;16000;B000150;1992JJ00;       .;     0.3;     0.3;       .;       .;     0.3;       .;       .;       .;       .
2595;3000;16000;B000150;1993JJ00;       .;     0.3;     0.3;       .;       .;     0.3;       .;       .;       .;       .
2596;3000;16000;B000150;1994JJ00;       .;     0.4;     0.3;       .;       .;     0.4;       .;       .;       .;       .
2597;3000;16000;B000150;1995JJ00;       .;     0.3;     0.3;       .;       .;     0.3;       .;       .;       .;       .
2598;3000;16000;B000150;1996JJ00;       .;     0.4;     0.3;       .;       .;     0.4;       .;       .;       .;       .
2599;3000;16000;B000150;1997JJ00;       .;     0.4;     0.3;       .;       .;     0.3;       .;       .;       .;       .
2600;3000;16000;B000150;1998JJ00;       .;     0.4;     0.4;       .;       .;     0.4;       .;       .;       .;       .
2601;3000;16000;B000150;1999JJ00;       .;     0.4;     0.3;       .;       .;     0.4;       .;       .;       .;       .
2602;3000;16000;B000150;2000JJ00;       .;     0.4;     0.3;       .;       .;     0.4;       .;       .;       .;       .
2603;3000;16000;B000150;2001JJ00;       .;     0.4;     0.4;     0.3;     0.4;     0.4;     0.4;     0.3;       .;       .
2604;3000;16000;B000150;2002JJ00;       .;     0.4;     0.4;     0.3;     0.4;     0.4;     0.4;     0.2;       .;       .
2605;3000;16000;B000150;2003JJ00;       .;     0.4;     0.3;     0.3;     0.4;     0.4;     0.4;     0.2;       .;       .
2606;3000;16000;B000150;2004JJ00;       .;     0.4;     0.3;     0.3;     0.3;     0.3;     0.3;     0.2;       .;       .
2607;3000;16000;B000150;2005JJ00;       .;     0.4;     0.3;     0.2;     0.3;     0.3;     0.3;     0.2;       .;       .
2608;3000;16000;B000150;2006JJ00;       .;     0.4;     0.4;     0.3;     0.3;     0.3;     0.4;     0.2;       .;       .
2609;3000;16000;B000150;2007JJ00;       .;     0.4;     0.4;     0.3;     0.4;     0.4;     0.4;     0.3;       .;       .
2610;3000;16000;B000150;2008JJ00;       .;     0.4;     0.4;     0.3;     0.4;     0.3;     0.4;     0.2;       .;       .
2611;3000;16000;B000150;2009JJ00;       .;     0.3;     0.3;     0.3;     0.4;     0.3;     0.4;     0.2;       .;       .
2612;3000;16000;B000150;2010JJ00;       .;     0.3;     0.3;     0.3;     0.3;     0.3;     0.3;     0.2;       .;       .
2613;3000;16000;B000150;2011JJ00;       .;     0.3;     0.3;     0.2;     0.3;     0.3;     0.3;     0.2;       .;       .
2614;3000;16000;B000150;2012JJ00;       .;     0.3;     0.3;     0.2;     0.3;     0.3;     0.3;     0.2;       .;       .
2615;3000;16000;B000150;2013JJ00;       .;     0.3;     0.3;     0.3;     0.3;     0.3;     0.3;     0.2;       .;       .
2616;3000;16000;B000150;2014JJ00;       .;     0.3;     0.3;     0.3;     0.3;     0.3;     0.3;     0.2;     0.3;     0.2
2617;3000;16000;B000150;2015JJ00;       .;     0.3;     0.3;     0.3;     0.4;     0.3;     0.3;     0.2;     0.3;     0.2
2618;3000;16000;B000150;2016JJ00;       .;     0.3;     0.3;     0.2;     0.3;     0.3;     0.3;     0.2;     0.3;     0.2
2619;3000;16000;B000150;2017JJ00;       .;     0.3;     0.3;     0.2;     0.3;     0.3;     0.3;     0.2;     0.3;     0.2
2620;3000;16000;B000150;2018JJ00;       .;     0.3;     0.3;     0.2;     0.3;     0.3;     0.3;     0.2;     0.3;     0.2
2621;3000;16000;B000150;2019JJ00;       .;     0.3;     0.3;     0.2;     0.3;     0.3;     0.3;     0.2;     0.3;     0.2
2622;3000;16000;B000150;2020JJ00;       .;     0.3;     0.2;     0.2;     0.3;     0.2;     0.3;     0.2;     0.3;     0.2
2623;3000;16000;B000150;2021JJ00;       .;     0.3;     0.2;     0.2;     0.3;     0.3;     0.3;     0.2;     0.3;     0.2
2624;3000;16500;MW00000;1981JJ00;   14.33;     9.2;       .;       .;       .;     6.9;       .;       .;       .;       .
2625;3000;16500;MW00000;1982JJ00;   14.39;     8.3;       .;       .;       .;     6.1;       .;       .;       .;       .
2626;3000;16500;MW00000;1983JJ00;   14.36;     8.8;     9.6;       .;       .;     6.0;       .;       .;       .;       .
2627;3000;16500;MW00000;1984JJ00;   14.41;     8.3;     9.6;       .;       .;     6.3;       .;       .;       .;       .
2628;3000;16500;MW00000;1985JJ00;   14.36;     8.9;     9.7;       .;       .;     6.0;       .;       .;       .;       .
2629;3000;16500;MW00000;1986JJ00;   14.38;     8.8;     9.9;       .;       .;     6.1;       .;       .;       .;       .
2630;3000;16500;MW00000;1987JJ00;   14.67;     9.0;     9.7;       .;       .;     6.0;       .;       .;       .;       .
2631;3000;16500;MW00000;1988JJ00;   14.68;     9.0;    10.1;       .;       .;     6.0;       .;       .;       .;       .
2632;3000;16500;MW00000;1989JJ00;   14.64;     8.7;    10.2;       .;       .;     5.7;       .;       .;       .;       .
2633;3000;16500;MW00000;1990JJ00;   14.74;     9.7;    10.2;       .;       .;     6.2;       .;       .;       .;       .
2634;3000;16500;MW00000;1991JJ00;   14.89;     8.4;    10.5;       .;       .;     5.4;       .;       .;       .;       .
2635;3000;16500;MW00000;1992JJ00;   15.02;     8.5;     9.9;       .;       .;     5.7;       .;       .;       .;       .
2636;3000;16500;MW00000;1993JJ00;   14.73;     8.5;     9.7;       .;       .;     5.5;       .;       .;       .;       .
2637;3000;16500;MW00000;1994JJ00;   15.13;     9.1;    10.5;       .;       .;     5.7;       .;       .;       .;       .
2638;3000;16500;MW00000;1995JJ00;   15.08;     8.7;     9.9;       .;       .;     5.0;       .;       .;       .;       .
2639;3000;16500;MW00000;1996JJ00;   15.12;     9.5;    11.5;       .;       .;     5.2;       .;       .;       .;       .
2640;3000;16500;MW00000;1997JJ00;   15.39;     8.9;    11.4;       .;       .;     4.7;       .;       .;       .;       .
2641;3000;16500;MW00000;1998JJ00;   15.44;     9.1;    11.2;       .;       .;     5.5;       .;       .;       .;       .
2642;3000;16500;MW00000;1999JJ00;   15.53;     8.8;    11.4;       .;       .;     5.1;       .;       .;       .;       .
2643;3000;16500;MW00000;2000JJ00;   15.69;     9.3;    11.5;       .;       .;     4.9;       .;       .;       .;       .
2644;3000;16500;MW00000;2001JJ00;   15.90;     9.2;    10.9;    12.8;     5.0;     4.5;     5.3;    13.5;       .;       .
2645;3000;16500;MW00000;2002JJ00;   15.97;     9.6;    11.3;    13.1;     5.2;     4.6;     5.9;    14.5;       .;       .
2646;3000;16500;MW00000;2003JJ00;   16.18;     9.8;    11.9;    13.6;     5.7;     5.1;     6.3;    14.4;       .;       .
2647;3000;16500;MW00000;2004JJ00;   16.63;     9.7;    11.4;    13.4;     5.5;     4.5;     5.3;    15.0;       .;       .
2648;3000;16500;MW00000;2005JJ00;   16.77;    10.4;    12.4;    14.2;     5.7;     4.4;     5.6;    15.5;       .;       .
2649;3000;16500;MW00000;2006JJ00;   17.12;    10.3;    12.1;    14.1;     5.4;     4.2;     5.2;    15.4;       .;       .
2650;3000;16500;MW00000;2007JJ00;   17.37;    11.2;    13.1;    14.7;     5.7;     4.4;     5.6;    15.6;       .;       .
2651;3000;16500;MW00000;2008JJ00;   17.64;    10.4;    12.4;    15.0;     6.5;     4.3;     6.1;    16.1;       .;       .
2652;3000;16500;MW00000;2009JJ00;   17.79;    11.6;    12.9;    15.2;     6.0;     4.0;     5.6;    16.4;       .;       .
2653;3000;16500;MW00000;2010JJ00;   17.95;    11.3;    13.1;    15.2;     6.4;     4.9;     6.7;    16.2;       .;       .
2654;3000;16500;MW00000;2011JJ00;   18.30;    10.9;    13.9;    16.0;     5.9;     3.8;     5.1;    16.9;       .;       .
2655;3000;16500;MW00000;2012JJ00;   18.27;    11.2;    14.2;    16.2;     6.9;     4.3;     5.6;    16.8;       .;       .
2656;3000;16500;MW00000;2013JJ00;   18.44;    11.5;    13.6;    15.8;     6.4;     4.5;     5.7;    16.6;       .;       .
2657;3000;16500;MW00000;2014JJ00;   18.85;    11.5;    13.6;    15.0;     7.6;     3.9;     5.4;    17.4;     9.3;    16.0
2658;3000;16500;MW00000;2015JJ00;   18.64;    11.7;    14.0;    15.9;     8.0;     3.7;     5.4;    17.5;    10.1;    16.3
2659;3000;16500;MW00000;2016JJ00;   18.77;    11.8;    14.2;    16.0;     7.5;     4.1;     5.6;    17.5;    10.2;    16.6
2660;3000;16500;MW00000;2017JJ00;   18.97;    12.2;    14.5;    16.2;     8.4;     4.2;     5.9;    17.9;    10.2;    17.3
2661;3000;16500;MW00000;2018JJ00;   19.01;    12.0;    14.7;    16.5;     8.0;     4.2;     5.7;    17.3;    10.6;    17.3
2662;3000;16500;MW00000;2019JJ00;   19.24;    12.4;    14.4;    16.6;     7.4;     3.8;     5.6;    17.8;     9.7;    17.3
2663;3000;16500;MW00000;2020JJ00;   18.52;    12.7;    14.3;    15.8;     7.3;     3.6;     5.3;    17.2;     9.7;    16.6
2664;3000;16500;MW00000;2021JJ00;   18.57;    12.6;    14.8;    16.1;     7.7;     4.1;     5.5;    16.9;     9.4;    17.1
2665;3000;16500;B000150;1981JJ00;       .;     0.3;       .;       .;       .;     0.3;       .;       .;       .;       .
2666;3000;16500;B000150;1982JJ00;       .;     0.3;       .;       .;       .;     0.3;       .;       .;       .;       .
2667;3000;16500;B000150;1983JJ00;       .;     0.4;     0.3;       .;       .;     0.4;       .;       .;       .;       .
2668;3000;16500;B000150;1984JJ00;       .;     0.3;     0.3;       .;       .;     0.3;       .;       .;       .;       .
2669;3000;16500;B000150;1985JJ00;       .;     0.3;     0.3;       .;       .;     0.3;       .;       .;       .;       .
2670;3000;16500;B000150;1986JJ00;       .;     0.4;     0.3;       .;       .;     0.4;       .;       .;       .;       .
2671;3000;16500;B000150;1987JJ00;       .;     0.3;     0.3;       .;       .;     0.3;       .;       .;       .;       .
2672;3000;16500;B000150;1988JJ00;       .;     0.3;     0.3;       .;       .;     0.3;       .;       .;       .;       .
