ID;Geslacht;LeeftijdOp31December;Perioden;Overledenen_1
8898;3000;41700;2016W138;233
8899;3000;41700;2016W139;212
8900;3000;41700;2016W140;253
8901;3000;41700;2016W141;252
8902;3000;41700;2016W142;262
8903;3000;41700;2016W143;278
8904;3000;41700;2016W144;219
8905;3000;41700;2016W145;227
8906;3000;41700;2016W146;244
8907;3000;41700;2016W147;201
8908;3000;41700;2016W148;264
8909;3000;41700;2016W149;241
8910;3000;41700;2016W150;248
8911;3000;41700;2016W151;251
8912;3000;41700;2016W152;254
8915;3000;41700;2017W101;268
8916;3000;41700;2017W102;238
8917;3000;41700;2017W103;239
8918;3000;41700;2017W104;256
8919;3000;41700;2017W105;267
8920;3000;41700;2017W106;264
8921;3000;41700;2017W107;271
8922;3000;41700;2017W108;247
8923;3000;41700;2017W109;234
8924;3000;41700;2017W110;249
8925;3000;41700;2017W111;243
8926;3000;41700;2017W112;226
8927;3000;41700;2017W113;238
8928;3000;41700;2017W114;249
8929;3000;41700;2017W115;230
8930;3000;41700;2017W116;234
8931;3000;41700;2017W117;237
8932;3000;41700;2017W118;231
8933;3000;41700;2017W119;203
8934;3000;41700;2017W120;219
8935;3000;41700;2017W121;251
8936;3000;41700;2017W122;218
8937;3000;41700;2017W123;242
8938;3000;41700;2017W124;208
8939;3000;41700;2017W125;235
8940;3000;41700;2017W126;253
8941;3000;41700;2017W127;231
8942;3000;41700;2017W128;214
8943;3000;41700;2017W129;234
8944;3000;41700;2017W130;225
8945;3000;41700;2017W131;229
8946;3000;41700;2017W132;242
8947;3000;41700;2017W133;257
8948;3000;41700;2017W134;231
8949;3000;41700;2017W135;232
8950;3000;41700;2017W136;218
8951;3000;41700;2017W137;234
8952;3000;41700;2017W138;260
8953;3000;41700;2017W139;243
8954;3000;41700;2017W140;254
8955;3000;41700;2017W141;238
8956;3000;41700;2017W142;211
8957;3000;41700;2017W143;193
8958;3000;41700;2017W144;257
8959;3000;41700;2017W145;273
8960;3000;41700;2017W146;244
8961;3000;41700;2017W147;243
8962;3000;41700;2017W148;265
8963;3000;41700;2017W149;280
8964;3000;41700;2017W150;269
8965;3000;41700;2017W151;243
8966;3000;41700;2017W152;249
8968;3000;41700;2018W101;271
8969;3000;41700;2018W102;240
8970;3000;41700;2018W103;240
8971;3000;41700;2018W104;245
8972;3000;41700;2018W105;264
8973;3000;41700;2018W106;253
8974;3000;41700;2018W107;260
8975;3000;41700;2018W108;253
8976;3000;41700;2018W109;261
8977;3000;41700;2018W110;276
8978;3000;41700;2018W111;256
8979;3000;41700;2018W112;239
8980;3000;41700;2018W113;245
8981;3000;41700;2018W114;250
8982;3000;41700;2018W115;217
8983;3000;41700;2018W116;195
8984;3000;41700;2018W117;233
8985;3000;41700;2018W118;234
8986;3000;41700;2018W119;227
8987;3000;41700;2018W120;192
8988;3000;41700;2018W121;228
8989;3000;41700;2018W122;237
8990;3000;41700;2018W123;235
8991;3000;41700;2018W124;209
8992;3000;41700;2018W125;204
8993;3000;41700;2018W126;243
8994;3000;41700;2018W127;222
8995;3000;41700;2018W128;224
8996;3000;41700;2018W129;224
8997;3000;41700;2018W130;246
8998;3000;41700;2018W131;245
8999;3000;41700;2018W132;244
9000;3000;41700;2018W133;231
9001;3000;41700;2018W134;210
9002;3000;41700;2018W135;247
9003;3000;41700;2018W136;231
9004;3000;41700;2018W137;220
9005;3000;41700;2018W138;263
9006;3000;41700;2018W139;251
9007;3000;41700;2018W140;259
9008;3000;41700;2018W141;240
9009;3000;41700;2018W142;220
9010;3000;41700;2018W143;267
9011;3000;41700;2018W144;247
9012;3000;41700;2018W145;226
9013;3000;41700;2018W146;248
9014;3000;41700;2018W147;223
9015;3000;41700;2018W148;250
9016;3000;41700;2018W149;239
9017;3000;41700;2018W150;270
9018;3000;41700;2018W151;246
9019;3000;41700;2018W152;216
9020;3000;41700;2018W153;36
9022;3000;41700;2019W101;192
9023;3000;41700;2019W102;275
9024;3000;41700;2019W103;218
9025;3000;41700;2019W104;211
9026;3000;41700;2019W105;264
9027;3000;41700;2019W106;226
9028;3000;41700;2019W107;240
9029;3000;41700;2019W108;239
9030;3000;41700;2019W109;219
9031;3000;41700;2019W110;253
9032;3000;41700;2019W111;216
9033;3000;41700;2019W112;238
9034;3000;41700;2019W113;230
9035;3000;41700;2019W114;221
9036;3000;41700;2019W115;263
9037;3000;41700;2019W116;239
9038;3000;41700;2019W117;216
9039;3000;41700;2019W118;222
9040;3000;41700;2019W119;225
9041;3000;41700;2019W120;224
9042;3000;41700;2019W121;240
9043;3000;41700;2019W122;238
9044;3000;41700;2019W123;229
9045;3000;41700;2019W124;225
9046;3000;41700;2019W125;212
9047;3000;41700;2019W126;244
9048;3000;41700;2019W127;226
9049;3000;41700;2019W128;246
9050;3000;41700;2019W129;246
9051;3000;41700;2019W130;237
9052;3000;41700;2019W131;222
9053;3000;41700;2019W132;202
9054;3000;41700;2019W133;218
9055;3000;41700;2019W134;203
9056;3000;41700;2019W135;212
9057;3000;41700;2019W136;213
9058;3000;41700;2019W137;205
9059;3000;41700;2019W138;206
9060;3000;41700;2019W139;235
9061;3000;41700;2019W140;230
9062;3000;41700;2019W141;261
9063;3000;41700;2019W142;223
9064;3000;41700;2019W143;233
9065;3000;41700;2019W144;217
9066;3000;41700;2019W145;271
9067;3000;41700;2019W146;262
9068;3000;41700;2019W147;222
9069;3000;41700;2019W148;229
9070;3000;41700;2019W149;229
9071;3000;41700;2019W150;243
9072;3000;41700;2019W151;263
9073;3000;41700;2019W152;242
9074;3000;41700;2019W153;67
9076;3000;41700;2020W101;149
9077;3000;41700;2020W102;253
9078;3000;41700;2020W103;249
9079;3000;41700;2020W104;215
9080;3000;41700;2020W105;280
9081;3000;41700;2020W106;240
9082;3000;41700;2020W107;223
9083;3000;41700;2020W108;191
9084;3000;41700;2020W109;230
9085;3000;41700;2020W110;229
9086;3000;41700;2020W111;250
9087;3000;41700;2020W112;268
9088;3000;41700;2020W113;308
9089;3000;41700;2020W114;292
9090;3000;41700;2020W115;296
9091;3000;41700;2020W116;270
9092;3000;41700;2020W117;283
9093;3000;41700;2020W118;274
9094;3000;41700;2020W119;235
9095;3000;41700;2020W120;238
9096;3000;41700;2020W121;230
9097;3000;41700;2020W122;228
9098;3000;41700;2020W123;226
9099;3000;41700;2020W124;218
9100;3000;41700;2020W125;227
9101;3000;41700;2020W126;207
9102;3000;41700;2020W127;231
9103;3000;41700;2020W128;228
9104;3000;41700;2020W129;222
9105;3000;41700;2020W130;236
9106;3000;41700;2020W131;220
9107;3000;41700;2020W132;245
9108;3000;41700;2020W133;273
9109;3000;41700;2020W134;240
9110;3000;41700;2020W135;200
9111;3000;41700;2020W136;249
9112;3000;41700;2020W137;226
9113;3000;41700;2020W138;236
9114;3000;41700;2020W139;232
9115;3000;41700;2020W140;228
9116;3000;41700;2020W141;211
9117;3000;41700;2020W142;240
9118;3000;41700;2020W143;253
9119;3000;41700;2020W144;248
9120;3000;41700;2020W145;256
9121;3000;41700;2020W146;256
9122;3000;41700;2020W147;244
9123;3000;41700;2020W148;271
9124;3000;41700;2020W149;271
9125;3000;41700;2020W150;277
9126;3000;41700;2020W151;262
9127;3000;41700;2020W152;257
9128;3000;41700;2020W153;165
9131;3000;41700;2021W101;254
9132;3000;41700;2021W102;243
9133;3000;41700;2021W103;239
9134;3000;41700;2021W104;237
9135;3000;41700;2021W105;214
9136;3000;41700;2021W106;235
9137;3000;41700;2021W107;257
9138;3000;41700;2021W108;240
9139;3000;41700;2021W109;241
9140;3000;41700;2021W110;249
9141;3000;41700;2021W111;249
9142;3000;41700;2021W112;215
9143;3000;41700;2021W113;241
9144;3000;41700;2021W114;273
9145;3000;41700;2021W115;240
9146;3000;41700;2021W116;278
9147;3000;41700;2021W117;259
9148;3000;41700;2021W118;239
9149;3000;41700;2021W119;307
9150;3000;41700;2021W120;233
9151;3000;41700;2021W121;234
9152;3000;41700;2021W122;252
9153;3000;41700;2021W123;244
9154;3000;41700;2021W124;219
9155;3000;41700;2021W125;220
9156;3000;41700;2021W126;264
9157;3000;41700;2021W127;253
9158;3000;41700;2021W128;234
9159;3000;41700;2021W129;226
9160;3000;41700;2021W130;241
9161;3000;41700;2021W131;232
9162;3000;41700;2021W132;245
9163;3000;41700;2021W133;241
9164;3000;41700;2021W134;264
9165;3000;41700;2021W135;266
9166;3000;41700;2021W136;253
9167;3000;41700;2021W137;227
9168;3000;41700;2021W138;247
9169;3000;41700;2021W139;256
9170;3000;41700;2021W140;249
9171;3000;41700;2021W141;241
9172;3000;41700;2021W142;265
9173;3000;41700;2021W143;254
9174;3000;41700;2021W144;254
9175;3000;41700;2021W145;296
9176;3000;41700;2021W146;274
9177;3000;41700;2021W147;306
9178;3000;41700;2021W148;273
9179;3000;41700;2021W149;319
9180;3000;41700;2021W150;266
9181;3000;41700;2021W151;283
9182;3000;41700;2021W152;223
9185;3000;41700;2022W101;280
9186;3000;41700;2022W102;232
9187;3000;41700;2022W103;228
9188;3000;41700;2022W104;211
9189;3000;41700;2022W105;257
9190;3000;41700;2022W106;217
9191;3000;41700;2022W107;219
9192;3000;41700;2022W108;238
9193;3000;41700;2022W109;247
9194;3000;41700;2022W110;263
9195;3000;41700;2022W111;241
9196;3000;41700;2022W112;258
9197;3000;41700;2022W113;254
9198;3000;41700;2022W114;239
9199;3000;41700;2022W115;253
9200;3000;41700;2022W116;235
9201;3000;41700;2022W117;224
9202;3000;41700;2022W118;243
9203;3000;41700;2022W119;222
9204;3000;41700;2022W120;221
9205;3000;41700;2022W121;237
9206;3000;41700;2022W122;246
9207;3000;41700;2022W123;260
9208;3000;41700;2022W124;231
9209;3000;41700;2022W125;240
9210;3000;41700;2022W126;229
9211;3000;41700;2022W127;219
9212;3000;41700;2022W128;260
9213;3000;41700;2022W129;238
9214;3000;41700;2022W130;226
9215;3000;41700;2022W131;247
9216;3000;41700;2022W132;232
9217;3000;41700;2022W133;264
9218;3000;41700;2022W134;270
9219;3000;41700;2022W135;239
9220;3000;41700;2022W136;240
9221;3000;41700;2022W137;252
9222;3000;41700;2022W138;255
9223;3000;41700;2022W139;223
9224;3000;41700;2022W140;248
9225;3000;41700;2022W141;270
9226;3000;41700;2022W142;244
9227;3000;41700;2022W143;233
9228;3000;41700;2022W144;272
9229;3000;41700;2022W145;219
9230;3000;41700;2022W146;225
9231;3000;41700;2022W147;269
9232;3000;41700;2022W148;273
9233;3000;41700;2022W149;274
9234;3000;41700;2022W150;300
9235;3000;41700;2022W151;288
9236;3000;41700;2022W152;257
9239;3000;41700;2023W101;277
9240;3000;41700;2023W102;249
9241;3000;41700;2023W103;262
9242;3000;41700;2023W104;229
9243;3000;41700;2023W105;273
9244;3000;41700;2023W106;221
9245;3000;41700;2023W107;263
9246;3000;41700;2023W108;251
9247;3000;41700;2023W109;263
9248;3000;41700;2023W110;272
9249;3000;41700;2023W111;255
9250;3000;41700;2023W112;233
9251;3000;41700;2023W113;246
9252;3000;41700;2023W114;245
9253;3000;41700;2023W115;224
9254;3000;41700;2023W116;257
9255;3000;41700;2023W117;222
9256;3000;41700;2023W118;238
9257;3000;41700;2023W119;228
9258;3000;41700;2023W120;213
9259;3000;41700;2023W121;232
9260;3000;41700;2023W122;212
9261;3000;41700;2023W123;229
9262;3000;41700;2023W124;249
9263;3000;41700;2023W125;221
9264;3000;41700;2023W126;222
9265;3000;41700;2023W127;203
9266;3000;41700;2023W128;224
9267;3000;41700;2023W129;212
9268;3000;41700;2023W130;204
9269;3000;41700;2023W131;210
9271;3000;53950;1995W101;546
9272;3000;53950;1995W102;570
9273;3000;53950;1995W103;540
9274;3000;53950;1995W104;543
9275;3000;53950;1995W105;539
9276;3000;53950;1995W106;506
9277;3000;53950;1995W107;556
9278;3000;53950;1995W108;520
9279;3000;53950;1995W109;517
9280;3000;53950;1995W110;604
9281;3000;53950;1995W111;600
9282;3000;53950;1995W112;578
9283;3000;53950;1995W113;547
9284;3000;53950;1995W114;531
9285;3000;53950;1995W115;584
9286;3000;53950;1995W116;548
9287;3000;53950;1995W117;539
9288;3000;53950;1995W118;559
9289;3000;53950;1995W119;514
9290;3000;53950;1995W120;534
9291;3000;53950;1995W121;531
9292;3000;53950;1995W122;528
9293;3000;53950;1995W123;489
9294;3000;53950;1995W124;521
9295;3000;53950;1995W125;522
9296;3000;53950;1995W126;526
9297;3000;53950;1995W127;528
9298;3000;53950;1995W128;543
9299;3000;53950;1995W129;542
9300;3000;53950;1995W130;503
9301;3000;53950;1995W131;523
9302;3000;53950;1995W132;500
9303;3000;53950;1995W133;515
9304;3000;53950;1995W134;524
9305;3000;53950;1995W135;500
9306;3000;53950;1995W136;476
9307;3000;53950;1995W137;520
9308;3000;53950;1995W138;564
9309;3000;53950;1995W139;507
9310;3000;53950;1995W140;565
9311;3000;53950;1995W141;552
9312;3000;53950;1995W142;519
9313;3000;53950;1995W143;518
9314;3000;53950;1995W144;558
9315;3000;53950;1995W145;567
9316;3000;53950;1995W146;560
9317;3000;53950;1995W147;569
9318;3000;53950;1995W148;580
9319;3000;53950;1995W149;613
9320;3000;53950;1995W150;667
9321;3000;53950;1995W151;712
9322;3000;53950;1995W152;731
9324;3000;53950;1996W101;716
9325;3000;53950;1996W102;630
9326;3000;53950;1996W103;621
9327;3000;53950;1996W104;617
9328;3000;53950;1996W105;623
9329;3000;53950;1996W106;609
9330;3000;53950;1996W107;620
9331;3000;53950;1996W108;556
9332;3000;53950;1996W109;561
9333;3000;53950;1996W110;561
9334;3000;53950;1996W111;563
9335;3000;53950;1996W112;567
9336;3000;53950;1996W113;561
9337;3000;53950;1996W114;575
9338;3000;53950;1996W115;548
9339;3000;53950;1996W116;588
9340;3000;53950;1996W117;586
9341;3000;53950;1996W118;526
9342;3000;53950;1996W119;536
9343;3000;53950;1996W120;550
9344;3000;53950;1996W121;539
9345;3000;53950;1996W122;510
9346;3000;53950;1996W123;521
9347;3000;53950;1996W124;533
9348;3000;53950;1996W125;470
9349;3000;53950;1996W126;513
9350;3000;53950;1996W127;504
9351;3000;53950;1996W128;514
9352;3000;53950;1996W129;532
9353;3000;53950;1996W130;495
9354;3000;53950;1996W131;460
9355;3000;53950;1996W132;565
9356;3000;53950;1996W133;521
9357;3000;53950;1996W134;503
9358;3000;53950;1996W135;517
9359;3000;53950;1996W136;458
9360;3000;53950;1996W137;517
9361;3000;53950;1996W138;541
9362;3000;53950;1996W139;526
9363;3000;53950;1996W140;519
9364;3000;53950;1996W141;561
9365;3000;53950;1996W142;543
9366;3000;53950;1996W143;527
9367;3000;53950;1996W144;510
9368;3000;53950;1996W145;538
9369;3000;53950;1996W146;535
9370;3000;53950;1996W147;576
9371;3000;53950;1996W148;599
9372;3000;53950;1996W149;585
9373;3000;53950;1996W150;585
9374;3000;53950;1996W151;615
9375;3000;53950;1996W152;617
9376;3000;53950;1996W153;178
9378;3000;53950;1997W101;453
9379;3000;53950;1997W102;624
9380;3000;53950;1997W103;652
9381;3000;53950;1997W104;671
9382;3000;53950;1997W105;629
9383;3000;53950;1997W106;617
9384;3000;53950;1997W107;592
9385;3000;53950;1997W108;563
9386;3000;53950;1997W109;559
9387;3000;53950;1997W110;533
9388;3000;53950;1997W111;549
9389;3000;53950;1997W112;530
9390;3000;53950;1997W113;494
9391;3000;53950;1997W114;518
9392;3000;53950;1997W115;534
9393;3000;53950;1997W116;540
9394;3000;53950;1997W117;556
9395;3000;53950;1997W118;526
9396;3000;53950;1997W119;520
9397;3000;53950;1997W120;547
9398;3000;53950;1997W121;514
9399;3000;53950;1997W122;562
9400;3000;53950;1997W123;581
9401;3000;53950;1997W124;523
9402;3000;53950;1997W125;510
9403;3000;53950;1997W126;477
9404;3000;53950;1997W127;503
9405;3000;53950;1997W128;520
9406;3000;53950;1997W129;501
9407;3000;53950;1997W130;476
9408;3000;53950;1997W131;466
9409;3000;53950;1997W132;522
9410;3000;53950;1997W133;605
9411;3000;53950;1997W134;572
9412;3000;53950;1997W135;539
9413;3000;53950;1997W136;511
9414;3000;53950;1997W137;515
9415;3000;53950;1997W138;550
9416;3000;53950;1997W139;499
9417;3000;53950;1997W140;516
9418;3000;53950;1997W141;518
9419;3000;53950;1997W142;526
9420;3000;53950;1997W143;532
9421;3000;53950;1997W144;539
9422;3000;53950;1997W145;507
9423;3000;53950;1997W146;490
9424;3000;53950;1997W147;545
9425;3000;53950;1997W148;541
9426;3000;53950;1997W149;549
9427;3000;53950;1997W150;593
9428;3000;53950;1997W151;544
9429;3000;53950;1997W152;491
9430;3000;53950;1997W153;245
9432;3000;53950;1998W101;310
9433;3000;53950;1998W102;494
9434;3000;53950;1998W103;474
9435;3000;53950;1998W104;492
9436;3000;53950;1998W105;546
9437;3000;53950;1998W106;526
9438;3000;53950;1998W107;571
9439;3000;53950;1998W108;592
9440;3000;53950;1998W109;526
9441;3000;53950;1998W110;605
9442;3000;53950;1998W111;614
9443;3000;53950;1998W112;603
9444;3000;53950;1998W113;593
9445;3000;53950;1998W114;636
9446;3000;53950;1998W115;629
9447;3000;53950;1998W116;624
9448;3000;53950;1998W117;600
9449;3000;53950;1998W118;545
9450;3000;53950;1998W119;542
9451;3000;53950;1998W120;567
9452;3000;53950;1998W121;549
9453;3000;53950;1998W122;512
9454;3000;53950;1998W123;506
9455;3000;53950;1998W124;537
9456;3000;53950;1998W125;517
9457;3000;53950;1998W126;506
9458;3000;53950;1998W127;532
9459;3000;53950;1998W128;528
9460;3000;53950;1998W129;520
9461;3000;53950;1998W130;513
9462;3000;53950;1998W131;478
9463;3000;53950;1998W132;492
9464;3000;53950;1998W133;472
9465;3000;53950;1998W134;512
9466;3000;53950;1998W135;486
9467;3000;53950;1998W136;503
9468;3000;53950;1998W137;501
9469;3000;53950;1998W138;516
9470;3000;53950;1998W139;537
9471;3000;53950;1998W140;563
9472;3000;53950;1998W141;514
9473;3000;53950;1998W142;583
9474;3000;53950;1998W143;524
9475;3000;53950;1998W144;520
9476;3000;53950;1998W145;520
9477;3000;53950;1998W146;569
9478;3000;53950;1998W147;570
9479;3000;53950;1998W148;580
9480;3000;53950;1998W149;613
9481;3000;53950;1998W150;633
9482;3000;53950;1998W151;620
9483;3000;53950;1998W152;587
9484;3000;53950;1998W153;342
9487;3000;53950;1999W101;570
9488;3000;53950;1999W102;579
9489;3000;53950;1999W103;543
9490;3000;53950;1999W104;620
9491;3000;53950;1999W105;573
9492;3000;53950;1999W106;628
9493;3000;53950;1999W107;623
9494;3000;53950;1999W108;622
9495;3000;53950;1999W109;656
9496;3000;53950;1999W110;597
9497;3000;53950;1999W111;592
9498;3000;53950;1999W112;553
9499;3000;53950;1999W113;557
9500;3000;53950;1999W114;561
9501;3000;53950;1999W115;540
9502;3000;53950;1999W116;573
9503;3000;53950;1999W117;569
9504;3000;53950;1999W118;585
9505;3000;53950;1999W119;496
9506;3000;53950;1999W120;514
9507;3000;53950;1999W121;531
9508;3000;53950;1999W122;537
9509;3000;53950;1999W123;517
9510;3000;53950;1999W124;539
9511;3000;53950;1999W125;545
9512;3000;53950;1999W126;530
9513;3000;53950;1999W127;506
9514;3000;53950;1999W128;555
9515;3000;53950;1999W129;519
9516;3000;53950;1999W130;487
9517;3000;53950;1999W131;525
9518;3000;53950;1999W132;498
9519;3000;53950;1999W133;525
9520;3000;53950;1999W134;527
9521;3000;53950;1999W135;511
9522;3000;53950;1999W136;530
9523;3000;53950;1999W137;499
9524;3000;53950;1999W138;526
9525;3000;53950;1999W139;498
9526;3000;53950;1999W140;484
9527;3000;53950;1999W141;506
9528;3000;53950;1999W142;566
9529;3000;53950;1999W143;548
9530;3000;53950;1999W144;517
9531;3000;53950;1999W145;579
9532;3000;53950;1999W146;538
9533;3000;53950;1999W147;551
9534;3000;53950;1999W148;550
9535;3000;53950;1999W149;579
9536;3000;53950;1999W150;570
9537;3000;53950;1999W151;628
9538;3000;53950;1999W152;453
9541;3000;53950;2000W101;636
9542;3000;53950;2000W102;641
9543;3000;53950;2000W103;579
9544;3000;53950;2000W104;632
9545;3000;53950;2000W105;573
